使用设备: cuda
加载CINIC-10数据集...
处理 90000 个图像...
第一个图像类型: <class 'dict'>
图像字典键: ['bytes', 'path']
已处理 0/90000 个图像，成功 1 个
已处理 10000/90000 个图像，成功 10001 个
已处理 20000/90000 个图像，成功 20001 个
已处理 30000/90000 个图像，成功 30001 个
已处理 40000/90000 个图像，成功 40001 个
已处理 50000/90000 个图像，成功 50001 个
已处理 60000/90000 个图像，成功 60001 个
已处理 70000/90000 个图像，成功 70001 个
已处理 80000/90000 个图像，成功 80001 个
成功处理了 90000 个图像，跳过了 0 个图像
处理后图像数组形状: (90000, 32, 32, 3)
处理后标签数组形状: (90000,)
最终图像数组形状: (90000, 3, 32, 32)
处理 90000 个图像...
第一个图像类型: <class 'dict'>
图像字典键: ['bytes', 'path']
已处理 0/90000 个图像，成功 1 个
已处理 10000/90000 个图像，成功 10001 个
已处理 20000/90000 个图像，成功 20001 个
已处理 30000/90000 个图像，成功 30001 个
已处理 40000/90000 个图像，成功 40001 个
已处理 50000/90000 个图像，成功 50001 个
已处理 60000/90000 个图像，成功 60001 个
已处理 70000/90000 个图像，成功 70001 个
已处理 80000/90000 个图像，成功 80001 个
成功处理了 90000 个图像，跳过了 0 个图像
处理后图像数组形状: (90000, 32, 32, 3)
处理后标签数组形状: (90000,)
最终图像数组形状: (90000, 3, 32, 32)
CINIC-10数据集加载和预处理完成.
--- 开始在 cinic10 数据集上进行原版VFL训练 (共 30 个周期) ---
周期 [16/30], 批次 [1020/1407], 损失: 0.0986, 平均损失: 0.1603
周期 [16/30], 批次 [1030/1407], 损失: 0.2390, 平均损失: 0.1605
周期 [16/30], 批次 [1040/1407], 损失: 0.0639, 平均损失: 0.1603
周期 [16/30], 批次 [1050/1407], 损失: 0.1796, 平均损失: 0.1606
周期 [16/30], 批次 [1060/1407], 损失: 0.1915, 平均损失: 0.1606
周期 [16/30], 批次 [1070/1407], 损失: 0.2987, 平均损失: 0.1607
周期 [16/30], 批次 [1080/1407], 损失: 0.1190, 平均损失: 0.1607
周期 [16/30], 批次 [1090/1407], 损失: 0.2535, 平均损失: 0.1610
周期 [16/30], 批次 [1100/1407], 损失: 0.4165, 平均损失: 0.1615
周期 [16/30], 批次 [1110/1407], 损失: 0.1748, 平均损失: 0.1621
周期 [16/30], 批次 [1120/1407], 损失: 0.2482, 平均损失: 0.1623
周期 [16/30], 批次 [1130/1407], 损失: 0.1959, 平均损失: 0.1629
周期 [16/30], 批次 [1140/1407], 损失: 0.1999, 平均损失: 0.1629
周期 [16/30], 批次 [1150/1407], 损失: 0.2358, 平均损失: 0.1629
周期 [16/30], 批次 [1160/1407], 损失: 0.0828, 平均损失: 0.1629
周期 [16/30], 批次 [1170/1407], 损失: 0.0952, 平均损失: 0.1625
周期 [16/30], 批次 [1180/1407], 损失: 0.2442, 平均损失: 0.1630
周期 [16/30], 批次 [1190/1407], 损失: 0.1654, 平均损失: 0.1630
周期 [16/30], 批次 [1200/1407], 损失: 0.1398, 平均损失: 0.1631
周期 [16/30], 批次 [1210/1407], 损失: 0.4421, 平均损失: 0.1637
周期 [16/30], 批次 [1220/1407], 损失: 0.0765, 平均损失: 0.1638
周期 [16/30], 批次 [1230/1407], 损失: 0.1882, 平均损失: 0.1639
周期 [16/30], 批次 [1240/1407], 损失: 0.1851, 平均损失: 0.1645
周期 [16/30], 批次 [1250/1407], 损失: 0.1264, 平均损失: 0.1647
周期 [16/30], 批次 [1260/1407], 损失: 0.3966, 平均损失: 0.1647
周期 [16/30], 批次 [1270/1407], 损失: 0.0946, 平均损失: 0.1648
周期 [16/30], 批次 [1280/1407], 损失: 0.2067, 平均损失: 0.1649
周期 [16/30], 批次 [1290/1407], 损失: 0.1248, 平均损失: 0.1651
周期 [16/30], 批次 [1300/1407], 损失: 0.1753, 平均损失: 0.1651
周期 [16/30], 批次 [1310/1407], 损失: 0.2135, 平均损失: 0.1653
周期 [16/30], 批次 [1320/1407], 损失: 0.2088, 平均损失: 0.1656
周期 [16/30], 批次 [1330/1407], 损失: 0.0621, 平均损失: 0.1656
周期 [16/30], 批次 [1340/1407], 损失: 0.2383, 平均损失: 0.1656
周期 [16/30], 批次 [1350/1407], 损失: 0.2477, 平均损失: 0.1661
周期 [16/30], 批次 [1360/1407], 损失: 0.1228, 平均损失: 0.1659
周期 [16/30], 批次 [1370/1407], 损失: 0.2203, 平均损失: 0.1659
周期 [16/30], 批次 [1380/1407], 损失: 0.3202, 平均损失: 0.1662
周期 [16/30], 批次 [1390/1407], 损失: 0.1108, 平均损失: 0.1659
周期 [16/30], 批次 [1400/1407], 损失: 0.1092, 平均损失: 0.1659
周期 [16/30], 批次 [1407/1407], 损失: 0.2755, 平均损失: 0.1660
=== 周期 [16/30] 完成 === 平均损失: 0.1660
周期 [17/30], 批次 [10/1407], 损失: 0.1972, 平均损失: 0.1124
周期 [17/30], 批次 [20/1407], 损失: 0.1891, 平均损失: 0.1133
周期 [17/30], 批次 [30/1407], 损失: 0.0244, 平均损失: 0.0985
周期 [17/30], 批次 [40/1407], 损失: 0.1592, 平均损失: 0.1083
周期 [17/30], 批次 [50/1407], 损失: 0.2909, 平均损失: 0.1130
周期 [17/30], 批次 [60/1407], 损失: 0.2077, 平均损失: 0.1176
周期 [17/30], 批次 [70/1407], 损失: 0.1329, 平均损失: 0.1126
周期 [17/30], 批次 [80/1407], 损失: 0.1969, 平均损失: 0.1150
周期 [17/30], 批次 [90/1407], 损失: 0.1648, 平均损失: 0.1148
周期 [17/30], 批次 [100/1407], 损失: 0.0996, 平均损失: 0.1180
周期 [17/30], 批次 [110/1407], 损失: 0.0492, 平均损失: 0.1200
周期 [17/30], 批次 [120/1407], 损失: 0.0573, 平均损失: 0.1208
周期 [17/30], 批次 [130/1407], 损失: 0.1753, 平均损失: 0.1198
周期 [17/30], 批次 [140/1407], 损失: 0.0913, 平均损失: 0.1204
周期 [17/30], 批次 [150/1407], 损失: 0.0858, 平均损失: 0.1183
周期 [17/30], 批次 [160/1407], 损失: 0.1173, 平均损失: 0.1184
周期 [17/30], 批次 [170/1407], 损失: 0.2759, 平均损失: 0.1203
周期 [17/30], 批次 [180/1407], 损失: 0.1809, 平均损失: 0.1200
周期 [17/30], 批次 [190/1407], 损失: 0.1900, 平均损失: 0.1203
周期 [17/30], 批次 [200/1407], 损失: 0.2444, 平均损失: 0.1199
周期 [17/30], 批次 [210/1407], 损失: 0.1635, 平均损失: 0.1205
周期 [17/30], 批次 [220/1407], 损失: 0.1532, 平均损失: 0.1211
周期 [17/30], 批次 [230/1407], 损失: 0.1469, 平均损失: 0.1213
周期 [17/30], 批次 [240/1407], 损失: 0.0339, 平均损失: 0.1201
周期 [17/30], 批次 [250/1407], 损失: 0.3660, 平均损失: 0.1202
周期 [17/30], 批次 [260/1407], 损失: 0.0925, 平均损失: 0.1214
周期 [17/30], 批次 [270/1407], 损失: 0.1680, 平均损失: 0.1211
周期 [17/30], 批次 [280/1407], 损失: 0.1206, 平均损失: 0.1205
周期 [17/30], 批次 [290/1407], 损失: 0.1867, 平均损失: 0.1220
周期 [17/30], 批次 [300/1407], 损失: 0.0409, 平均损失: 0.1240
周期 [17/30], 批次 [310/1407], 损失: 0.0700, 平均损失: 0.1238
周期 [17/30], 批次 [320/1407], 损失: 0.0408, 平均损失: 0.1242
周期 [17/30], 批次 [330/1407], 损失: 0.1306, 平均损失: 0.1237
周期 [17/30], 批次 [340/1407], 损失: 0.0643, 平均损失: 0.1235
周期 [17/30], 批次 [350/1407], 损失: 0.0687, 平均损失: 0.1230
周期 [17/30], 批次 [360/1407], 损失: 0.0731, 平均损失: 0.1230
周期 [17/30], 批次 [370/1407], 损失: 0.0802, 平均损失: 0.1225
周期 [17/30], 批次 [380/1407], 损失: 0.1111, 平均损失: 0.1227
周期 [17/30], 批次 [390/1407], 损失: 0.1579, 平均损失: 0.1230
周期 [17/30], 批次 [400/1407], 损失: 0.0754, 平均损失: 0.1222
周期 [17/30], 批次 [410/1407], 损失: 0.1611, 平均损失: 0.1224
周期 [17/30], 批次 [420/1407], 损失: 0.1525, 平均损失: 0.1225
周期 [17/30], 批次 [430/1407], 损失: 0.2543, 平均损失: 0.1240
周期 [17/30], 批次 [440/1407], 损失: 0.1246, 平均损失: 0.1245
周期 [17/30], 批次 [450/1407], 损失: 0.1327, 平均损失: 0.1250
周期 [17/30], 批次 [460/1407], 损失: 0.0301, 平均损失: 0.1252
周期 [17/30], 批次 [470/1407], 损失: 0.1720, 平均损失: 0.1261
周期 [17/30], 批次 [480/1407], 损失: 0.2128, 平均损失: 0.1263
周期 [17/30], 批次 [490/1407], 损失: 0.1275, 平均损失: 0.1267
周期 [17/30], 批次 [500/1407], 损失: 0.1012, 平均损失: 0.1263
周期 [17/30], 批次 [510/1407], 损失: 0.0339, 平均损失: 0.1258
周期 [17/30], 批次 [520/1407], 损失: 0.0890, 平均损失: 0.1254
周期 [17/30], 批次 [530/1407], 损失: 0.0535, 平均损失: 0.1257
周期 [17/30], 批次 [540/1407], 损失: 0.0980, 平均损失: 0.1252
周期 [17/30], 批次 [550/1407], 损失: 0.2024, 平均损失: 0.1261
周期 [17/30], 批次 [560/1407], 损失: 0.1015, 平均损失: 0.1267
周期 [17/30], 批次 [570/1407], 损失: 0.2152, 平均损失: 0.1271
周期 [17/30], 批次 [580/1407], 损失: 0.1684, 平均损失: 0.1278
周期 [17/30], 批次 [590/1407], 损失: 0.3782, 平均损失: 0.1286
周期 [17/30], 批次 [600/1407], 损失: 0.1695, 平均损失: 0.1290
周期 [17/30], 批次 [610/1407], 损失: 0.1561, 平均损失: 0.1299
周期 [17/30], 批次 [620/1407], 损失: 0.1742, 平均损失: 0.1299
周期 [17/30], 批次 [630/1407], 损失: 0.1443, 平均损失: 0.1302
周期 [17/30], 批次 [640/1407], 损失: 0.2078, 平均损失: 0.1304
周期 [17/30], 批次 [650/1407], 损失: 0.1065, 平均损失: 0.1312
周期 [17/30], 批次 [660/1407], 损失: 0.0787, 平均损失: 0.1308
周期 [17/30], 批次 [670/1407], 损失: 0.1904, 平均损失: 0.1310
周期 [17/30], 批次 [680/1407], 损失: 0.0962, 平均损失: 0.1314
周期 [17/30], 批次 [690/1407], 损失: 0.1088, 平均损失: 0.1323
周期 [17/30], 批次 [700/1407], 损失: 0.2207, 平均损失: 0.1322
周期 [17/30], 批次 [710/1407], 损失: 0.0856, 平均损失: 0.1321
周期 [17/30], 批次 [720/1407], 损失: 0.0427, 平均损失: 0.1319
周期 [17/30], 批次 [730/1407], 损失: 0.1097, 平均损失: 0.1320
周期 [17/30], 批次 [740/1407], 损失: 0.2287, 平均损失: 0.1319
周期 [17/30], 批次 [750/1407], 损失: 0.1432, 平均损失: 0.1318
周期 [17/30], 批次 [760/1407], 损失: 0.2117, 平均损失: 0.1324
周期 [17/30], 批次 [770/1407], 损失: 0.0641, 平均损失: 0.1329
周期 [17/30], 批次 [780/1407], 损失: 0.2398, 平均损失: 0.1330
周期 [17/30], 批次 [790/1407], 损失: 0.1311, 平均损失: 0.1331
周期 [17/30], 批次 [800/1407], 损失: 0.2456, 平均损失: 0.1327
周期 [17/30], 批次 [810/1407], 损失: 0.0249, 平均损失: 0.1323
周期 [17/30], 批次 [820/1407], 损失: 0.0781, 平均损失: 0.1324
周期 [17/30], 批次 [830/1407], 损失: 0.2143, 平均损失: 0.1324
周期 [17/30], 批次 [840/1407], 损失: 0.0616, 平均损失: 0.1324
周期 [17/30], 批次 [850/1407], 损失: 0.2807, 平均损失: 0.1331
周期 [17/30], 批次 [860/1407], 损失: 0.2173, 平均损失: 0.1331
周期 [17/30], 批次 [870/1407], 损失: 0.0289, 平均损失: 0.1337
周期 [17/30], 批次 [880/1407], 损失: 0.2082, 平均损失: 0.1343
周期 [17/30], 批次 [890/1407], 损失: 0.3000, 平均损失: 0.1347
周期 [17/30], 批次 [900/1407], 损失: 0.1623, 平均损失: 0.1346
周期 [17/30], 批次 [910/1407], 损失: 0.2289, 平均损失: 0.1351
周期 [17/30], 批次 [920/1407], 损失: 0.1427, 平均损失: 0.1351
周期 [17/30], 批次 [930/1407], 损失: 0.2133, 平均损失: 0.1355
周期 [17/30], 批次 [940/1407], 损失: 0.1256, 平均损失: 0.1355
周期 [17/30], 批次 [950/1407], 损失: 0.1194, 平均损失: 0.1357
周期 [17/30], 批次 [960/1407], 损失: 0.1988, 平均损失: 0.1361
周期 [17/30], 批次 [970/1407], 损失: 0.0669, 平均损失: 0.1362
周期 [17/30], 批次 [980/1407], 损失: 0.1275, 平均损失: 0.1364
周期 [17/30], 批次 [990/1407], 损失: 0.2656, 平均损失: 0.1364
周期 [17/30], 批次 [1000/1407], 损失: 0.2514, 平均损失: 0.1363
周期 [17/30], 批次 [1010/1407], 损失: 0.1202, 平均损失: 0.1363
周期 [17/30], 批次 [1020/1407], 损失: 0.1054, 平均损失: 0.1358
周期 [17/30], 批次 [1030/1407], 损失: 0.2402, 平均损失: 0.1358
周期 [17/30], 批次 [1040/1407], 损失: 0.1261, 平均损失: 0.1356
周期 [17/30], 批次 [1050/1407], 损失: 0.0488, 平均损失: 0.1354
周期 [17/30], 批次 [1060/1407], 损失: 0.0759, 平均损失: 0.1352
周期 [17/30], 批次 [1070/1407], 损失: 0.1468, 平均损失: 0.1357
周期 [17/30], 批次 [1080/1407], 损失: 0.2309, 平均损失: 0.1360
周期 [17/30], 批次 [1090/1407], 损失: 0.2176, 平均损失: 0.1365
周期 [17/30], 批次 [1100/1407], 损失: 0.1623, 平均损失: 0.1369
周期 [17/30], 批次 [1110/1407], 损失: 0.2017, 平均损失: 0.1368
周期 [17/30], 批次 [1120/1407], 损失: 0.0843, 平均损失: 0.1368
周期 [17/30], 批次 [1130/1407], 损失: 0.3085, 平均损失: 0.1376
周期 [17/30], 批次 [1140/1407], 损失: 0.3710, 平均损失: 0.1376
周期 [17/30], 批次 [1150/1407], 损失: 0.0573, 平均损失: 0.1373
周期 [17/30], 批次 [1160/1407], 损失: 0.0999, 平均损失: 0.1374
周期 [17/30], 批次 [1170/1407], 损失: 0.1548, 平均损失: 0.1378
周期 [17/30], 批次 [1180/1407], 损失: 0.0936, 平均损失: 0.1376
周期 [17/30], 批次 [1190/1407], 损失: 0.0870, 平均损失: 0.1377
周期 [17/30], 批次 [1200/1407], 损失: 0.1039, 平均损失: 0.1379
周期 [17/30], 批次 [1210/1407], 损失: 0.1436, 平均损失: 0.1380
周期 [17/30], 批次 [1220/1407], 损失: 0.1721, 平均损失: 0.1380
周期 [17/30], 批次 [1230/1407], 损失: 0.0742, 平均损失: 0.1377
周期 [17/30], 批次 [1240/1407], 损失: 0.0625, 平均损失: 0.1376
周期 [17/30], 批次 [1250/1407], 损失: 0.1089, 平均损失: 0.1373
周期 [17/30], 批次 [1260/1407], 损失: 0.0722, 平均损失: 0.1374
周期 [17/30], 批次 [1270/1407], 损失: 0.2148, 平均损失: 0.1378
周期 [17/30], 批次 [1280/1407], 损失: 0.1381, 平均损失: 0.1377
周期 [17/30], 批次 [1290/1407], 损失: 0.1309, 平均损失: 0.1375
周期 [17/30], 批次 [1300/1407], 损失: 0.1717, 平均损失: 0.1379
周期 [17/30], 批次 [1310/1407], 损失: 0.1888, 平均损失: 0.1377
周期 [17/30], 批次 [1320/1407], 损失: 0.0543, 平均损失: 0.1378
周期 [17/30], 批次 [1330/1407], 损失: 0.1507, 平均损失: 0.1378
周期 [17/30], 批次 [1340/1407], 损失: 0.1516, 平均损失: 0.1377
周期 [17/30], 批次 [1350/1407], 损失: 0.1308, 平均损失: 0.1377
周期 [17/30], 批次 [1360/1407], 损失: 0.1038, 平均损失: 0.1376
周期 [17/30], 批次 [1370/1407], 损失: 0.1022, 平均损失: 0.1377
周期 [17/30], 批次 [1380/1407], 损失: 0.2655, 平均损失: 0.1377
周期 [17/30], 批次 [1390/1407], 损失: 0.1143, 平均损失: 0.1377
周期 [17/30], 批次 [1400/1407], 损失: 0.0939, 平均损失: 0.1376
周期 [17/30], 批次 [1407/1407], 损失: 0.2071, 平均损失: 0.1376
=== 周期 [17/30] 完成 === 平均损失: 0.1376
周期 [18/30], 批次 [10/1407], 损失: 0.0509, 平均损失: 0.1398
周期 [18/30], 批次 [20/1407], 损失: 0.0369, 平均损失: 0.1360
周期 [18/30], 批次 [30/1407], 损失: 0.1568, 平均损失: 0.1297
周期 [18/30], 批次 [40/1407], 损失: 0.1753, 平均损失: 0.1288
周期 [18/30], 批次 [50/1407], 损失: 0.0446, 平均损失: 0.1203
周期 [18/30], 批次 [60/1407], 损失: 0.0986, 平均损失: 0.1181
周期 [18/30], 批次 [70/1407], 损失: 0.0982, 平均损失: 0.1150
周期 [18/30], 批次 [80/1407], 损失: 0.1441, 平均损失: 0.1176
周期 [18/30], 批次 [90/1407], 损失: 0.0832, 平均损失: 0.1140
周期 [18/30], 批次 [100/1407], 损失: 0.0753, 平均损失: 0.1123
周期 [18/30], 批次 [110/1407], 损失: 0.0297, 平均损失: 0.1096
周期 [18/30], 批次 [120/1407], 损失: 0.0486, 平均损失: 0.1101
周期 [18/30], 批次 [130/1407], 损失: 0.1848, 平均损失: 0.1092
周期 [18/30], 批次 [140/1407], 损失: 0.1517, 平均损失: 0.1095
周期 [18/30], 批次 [150/1407], 损失: 0.1038, 平均损失: 0.1093
周期 [18/30], 批次 [160/1407], 损失: 0.0892, 平均损失: 0.1097
周期 [18/30], 批次 [170/1407], 损失: 0.1611, 平均损失: 0.1117
周期 [18/30], 批次 [180/1407], 损失: 0.0882, 平均损失: 0.1119
周期 [18/30], 批次 [190/1407], 损失: 0.0649, 平均损失: 0.1118
周期 [18/30], 批次 [200/1407], 损失: 0.1671, 平均损失: 0.1111
周期 [18/30], 批次 [210/1407], 损失: 0.1332, 平均损失: 0.1109
周期 [18/30], 批次 [220/1407], 损失: 0.1632, 平均损失: 0.1109
周期 [18/30], 批次 [230/1407], 损失: 0.0880, 平均损失: 0.1118
周期 [18/30], 批次 [240/1407], 损失: 0.0856, 平均损失: 0.1128
周期 [18/30], 批次 [250/1407], 损失: 0.2041, 平均损失: 0.1125
周期 [18/30], 批次 [260/1407], 损失: 0.0835, 平均损失: 0.1109
周期 [18/30], 批次 [270/1407], 损失: 0.0700, 平均损失: 0.1111
周期 [18/30], 批次 [280/1407], 损失: 0.0881, 平均损失: 0.1101
周期 [18/30], 批次 [290/1407], 损失: 0.1391, 平均损失: 0.1103
周期 [18/30], 批次 [300/1407], 损失: 0.1015, 平均损失: 0.1091
周期 [18/30], 批次 [310/1407], 损失: 0.1179, 平均损失: 0.1092
周期 [18/30], 批次 [320/1407], 损失: 0.1475, 平均损失: 0.1089
周期 [18/30], 批次 [330/1407], 损失: 0.0630, 平均损失: 0.1089
周期 [18/30], 批次 [340/1407], 损失: 0.2335, 平均损失: 0.1085
周期 [18/30], 批次 [350/1407], 损失: 0.1386, 平均损失: 0.1079
周期 [18/30], 批次 [360/1407], 损失: 0.0790, 平均损失: 0.1083
周期 [18/30], 批次 [370/1407], 损失: 0.0306, 平均损失: 0.1082
周期 [18/30], 批次 [380/1407], 损失: 0.1381, 平均损失: 0.1081
周期 [18/30], 批次 [390/1407], 损失: 0.1662, 平均损失: 0.1082
周期 [18/30], 批次 [400/1407], 损失: 0.0605, 平均损失: 0.1078
周期 [18/30], 批次 [410/1407], 损失: 0.0900, 平均损失: 0.1078
周期 [18/30], 批次 [420/1407], 损失: 0.0822, 平均损失: 0.1081
周期 [18/30], 批次 [430/1407], 损失: 0.2334, 平均损失: 0.1085
周期 [18/30], 批次 [440/1407], 损失: 0.1046, 平均损失: 0.1085
周期 [18/30], 批次 [450/1407], 损失: 0.1432, 平均损失: 0.1086
周期 [18/30], 批次 [460/1407], 损失: 0.1715, 平均损失: 0.1083
周期 [18/30], 批次 [470/1407], 损失: 0.2851, 平均损失: 0.1092
周期 [18/30], 批次 [480/1407], 损失: 0.1336, 平均损失: 0.1097
周期 [18/30], 批次 [490/1407], 损失: 0.1187, 平均损失: 0.1106
周期 [18/30], 批次 [500/1407], 损失: 0.0841, 平均损失: 0.1102
周期 [18/30], 批次 [510/1407], 损失: 0.1154, 平均损失: 0.1100
周期 [18/30], 批次 [520/1407], 损失: 0.1267, 平均损失: 0.1096
周期 [18/30], 批次 [530/1407], 损失: 0.0392, 平均损失: 0.1096
周期 [18/30], 批次 [540/1407], 损失: 0.1132, 平均损失: 0.1095
周期 [18/30], 批次 [550/1407], 损失: 0.0645, 平均损失: 0.1090
周期 [18/30], 批次 [560/1407], 损失: 0.0944, 平均损失: 0.1095
周期 [18/30], 批次 [570/1407], 损失: 0.2144, 平均损失: 0.1094
周期 [18/30], 批次 [580/1407], 损失: 0.2053, 平均损失: 0.1098
周期 [18/30], 批次 [590/1407], 损失: 0.1203, 平均损失: 0.1102
周期 [18/30], 批次 [600/1407], 损失: 0.0909, 平均损失: 0.1102
周期 [18/30], 批次 [610/1407], 损失: 0.1798, 平均损失: 0.1104
周期 [18/30], 批次 [620/1407], 损失: 0.1902, 平均损失: 0.1109
周期 [18/30], 批次 [630/1407], 损失: 0.1255, 平均损失: 0.1110
周期 [18/30], 批次 [640/1407], 损失: 0.1599, 平均损失: 0.1113
周期 [18/30], 批次 [650/1407], 损失: 0.1440, 平均损失: 0.1111
周期 [18/30], 批次 [660/1407], 损失: 0.1831, 平均损失: 0.1114
周期 [18/30], 批次 [670/1407], 损失: 0.2398, 平均损失: 0.1122
周期 [18/30], 批次 [680/1407], 损失: 0.0848, 平均损失: 0.1129
周期 [18/30], 批次 [690/1407], 损失: 0.1231, 平均损失: 0.1128
周期 [18/30], 批次 [700/1407], 损失: 0.0637, 平均损失: 0.1127
周期 [18/30], 批次 [710/1407], 损失: 0.0789, 平均损失: 0.1127
周期 [18/30], 批次 [720/1407], 损失: 0.0760, 平均损失: 0.1136
周期 [18/30], 批次 [730/1407], 损失: 0.2273, 平均损失: 0.1134
周期 [18/30], 批次 [740/1407], 损失: 0.0869, 平均损失: 0.1135
周期 [18/30], 批次 [750/1407], 损失: 0.1116, 平均损失: 0.1139
周期 [18/30], 批次 [760/1407], 损失: 0.1556, 平均损失: 0.1139
周期 [18/30], 批次 [770/1407], 损失: 0.0641, 平均损失: 0.1142
周期 [18/30], 批次 [780/1407], 损失: 0.1748, 平均损失: 0.1145
周期 [18/30], 批次 [790/1407], 损失: 0.0632, 平均损失: 0.1149
周期 [18/30], 批次 [800/1407], 损失: 0.1571, 平均损失: 0.1150
周期 [18/30], 批次 [810/1407], 损失: 0.1067, 平均损失: 0.1147
周期 [18/30], 批次 [820/1407], 损失: 0.2398, 平均损失: 0.1148
周期 [18/30], 批次 [830/1407], 损失: 0.2007, 平均损失: 0.1149
周期 [18/30], 批次 [840/1407], 损失: 0.0679, 平均损失: 0.1152
周期 [18/30], 批次 [850/1407], 损失: 0.0849, 平均损失: 0.1149
周期 [18/30], 批次 [860/1407], 损失: 0.1362, 平均损失: 0.1151
周期 [18/30], 批次 [870/1407], 损失: 0.1491, 平均损失: 0.1154
周期 [18/30], 批次 [880/1407], 损失: 0.1829, 平均损失: 0.1156
周期 [18/30], 批次 [890/1407], 损失: 0.2015, 平均损失: 0.1156
周期 [18/30], 批次 [900/1407], 损失: 0.1522, 平均损失: 0.1157
周期 [18/30], 批次 [910/1407], 损失: 0.2641, 平均损失: 0.1161
周期 [18/30], 批次 [920/1407], 损失: 0.1036, 平均损失: 0.1162
周期 [18/30], 批次 [930/1407], 损失: 0.1838, 平均损失: 0.1167
周期 [18/30], 批次 [940/1407], 损失: 0.0869, 平均损失: 0.1168
周期 [18/30], 批次 [950/1407], 损失: 0.1298, 平均损失: 0.1173
周期 [18/30], 批次 [960/1407], 损失: 0.0607, 平均损失: 0.1169
周期 [18/30], 批次 [970/1407], 损失: 0.1060, 平均损失: 0.1170
周期 [18/30], 批次 [980/1407], 损失: 0.2838, 平均损失: 0.1171
周期 [18/30], 批次 [990/1407], 损失: 0.0399, 平均损失: 0.1171
周期 [18/30], 批次 [1000/1407], 损失: 0.0736, 平均损失: 0.1170
周期 [18/30], 批次 [1010/1407], 损失: 0.0458, 平均损失: 0.1168
周期 [18/30], 批次 [1020/1407], 损失: 0.0999, 平均损失: 0.1168
周期 [18/30], 批次 [1030/1407], 损失: 0.2100, 平均损失: 0.1171
周期 [18/30], 批次 [1040/1407], 损失: 0.1212, 平均损失: 0.1171
周期 [18/30], 批次 [1050/1407], 损失: 0.1915, 平均损失: 0.1174
周期 [18/30], 批次 [1060/1407], 损失: 0.4192, 平均损失: 0.1178
周期 [18/30], 批次 [1070/1407], 损失: 0.1302, 平均损失: 0.1183
周期 [18/30], 批次 [1080/1407], 损失: 0.0512, 平均损失: 0.1183
周期 [18/30], 批次 [1090/1407], 损失: 0.1797, 平均损失: 0.1183
周期 [18/30], 批次 [1100/1407], 损失: 0.0879, 平均损失: 0.1189
周期 [18/30], 批次 [1110/1407], 损失: 0.1321, 平均损失: 0.1193
周期 [18/30], 批次 [1120/1407], 损失: 0.1964, 平均损失: 0.1194
